,hotel_name,hotel_review,hotel_tourlist
0,호텔 플레이스 캠프 제주,,"주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
1,호텔 플레이스 캠프 제주,,"주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
2,호텔 플레이스 캠프 제주,,"주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
3,호텔 플레이스 캠프 제주,,"주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
4,호텔 플레이스 캠프 제주,,"주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
5,호텔 플레이스 캠프 제주,,"주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
6,호텔 플레이스 캠프 제주,"좋았던 점
 · 복합문화시설이 있어서 다 해결돼요. 숙소이긴하지만 즐길거리가 많아서 정말 좋아요. 이안에서 모든게 해결되는느낌?
프로젝터 켜놓고 영화상영하고 거기서 늦게까지 맥주를 마실 수 있는 것도 좋았어요.
아쉬웠던 점
 · 방이 너~~무좁아요. 그냥 1인실이에요.
2인이 쓰기엔 완전무리 ㅠㅠ.... 친구랑와서 하루정도 묶긴 좋지만.. 잠자리자체가 중요하신분은 노놉.. 그래도 깨긋하긴해요.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
7,호텔 플레이스 캠프 제주,"좋았던 점
 · 도렐, 스피닝울프를 좋아해서 몇년 전부터 꼭 묵어보고싶었는데 가성비 최고였고, 위치도 좋았습니다
아쉬웠던 점
 · 공간이 작아서인지 작은 테이블을 치우고 책상에 의자하나 있으면 좋을 것 같다... 먹을 곳이 없어서 바닥에 앉아서 먹어야했다.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
8,호텔 플레이스 캠프 제주,"좋았던 점
 · 주변 음식 점 및 편의시설들이 있어서 편하게 숙박할수있었답니다.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
9,호텔 플레이스 캠프 제주,"좋았던 점
 · 숙소에 맥주한잔 할수 잇는곳이 있어서 좋았네요 혼술도 가능하구","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
10,호텔 플레이스 캠프 제주,"좋았던 점
 · 일단 힙하고 체험이 많다!!","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
11,호텔 플레이스 캠프 제주,"좋았던 점
 · 숨겨진 제주의 보석같은 숙소. 반드시 바버룸을 이용해보길 권합니다 (다만 예약이 어렵습니다). 숙소 안내 사진에는 나오지 않지만 환상적인 성산일출봉 뷰도 감상가능합니다.
아쉬웠던 점
 · 복층 구조라 오르내리기가 힘들다는 점. 그 외에는 완벽합니다.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
12,호텔 플레이스 캠프 제주,"좋았던 점
 · 깔끔하고 가성비 좋은 숙소입니다.
매우 만족스러웠습니다.
아쉬웠던 점
 · 딱히 없습니다.
다만 클래스가 인원이 부족할 경우 진행하지 않는 점이 아쉬웠습니다.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
13,호텔 플레이스 캠프 제주,"좋았던 점
 · 나에게 집중 할수 있는 시간 이였어요
아쉬웠던 점
 · 딱히!","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
14,호텔 플레이스 캠프 제주,"좋았던 점
 · 깨끗하고 분위기가 좋았습니다
아쉬웠던 점
 · 주차공간이 조금 부족했습니다","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
15,호텔 플레이스 캠프 제주,"좋았던 점
 · 가성비
아쉬웠던 점
 · 공간","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
16,호텔 플레이스 캠프 제주,"좋았던 점
 · 네 펍과 샵이 함께 있어서 좋았어요~
아쉬웠던 점
 · 방음이 안되서 아쉬움","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
17,호텔 플레이스 캠프 제주,"좋았던 점
 · 바다를 바라보며 온전히 나에게 집중할 수 있는 시간이었습니다 
바다뷰 고르길 잘했어요
아쉬웠던 점
 · 작은 냉장고 하나있었으면 좋겠어요","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
18,호텔 플레이스 캠프 제주,"좋았던 점
 · 그외 모든부분 만족.
아쉬웠던 점
 · 샤워타월을 셀프로 가져가게ㅈ해놨지만
수량이 넉넉하지 않음.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
19,호텔 플레이스 캠프 제주,"좋았던 점
 · 깨끗. 위치 가성비 짱!!~
아쉬웠던 점
 · 좁은거?","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
20,호텔 플레이스 캠프 제주,"좋았던 점
 · 가성비가 최고죠!!
게하 독실 예약했다 이불에 뭐 뭍어있어서 환불받고 여기로 왔네요. 천국입니다.","주변 장소
동남의원
0.3 km
천주교 성산포 성당
0.7 km
봉원사
0.9 km
오조리교회
1.2 km
동암사
2.1 km
아쿠아플라넷 제주
2.1 km
제주커피박물관 Baum
2.1 km
성산일출봉
2.2 km
고성리신양공동묘지
2.2 km
지니어스로사이
2.7 km
마트 & 식료품점
시장 고성리 오일장
1.5 km
인기 투어 & 액티비티
비자림
11.1 km
표선 해수욕장
15.5 km
벵뒤굴
18.9 km
자연 경관
산 성산일출봉
3.4 km
가장 가까운 공항
제주국제공항
39.9 km"
