,hotel_name,hotel_review,hotel_tourlist
10,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 혼자가는 출장으로 잡은 일반트윈룸인데 엄청 넓어서 깜놀햇습니다. 화장실도 넓직하고 편하게 머물수 있었어요
아쉬웠던 점
 · 너무 더웠어요. 창문이 없어서 온도 내려가는동안 고생.ㅎㅎ","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
11,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 뷰가좋았어요","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
12,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 직원들이 역시 호텔직원들답게 친절하고 센스있어서
다른 숙박업체보다 편안하고 즐거운 여행이였습니다
아쉬웠던 점
 · 그닥 불편했던게 없네요","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
13,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 다소 시끄러운 위치에 있어서 걱정했는데 방음 상태 최고.
시끄러움을 전혀 못 느낌. 침대 침구류 컨디션도 쾌적했음.
아쉬웠던 점
 · 다소 노후한 느낌의 욕실. 청결 상태도 그닥. 드라이기 손잡이 부분 고장.
개인적으로 조식도 비추. 우동 코너에 썰어놨던 파, 고추 모두 말라 비틀어져 있었고 그 흔한 양념불고기, 볶음밥도 없었음.","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
14,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 위치 시설 모두 좋음
아쉬웠던 점
 · 환기하고 싶은데 열리는 창문이 없다는 점, 특히 코로나와 같은 전염병이 아니더라도 환기창은 필수 아닌가요? 환기창이
있도록(화장실이나 거실에) 다시 간단한 리모델링 했으면 함. 요건이 갖추어지면 연락 받고 싶고 재방문 의사 있음.","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
15,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 룸업그레이드 받았는데 너무너무너무 맘에들어서 잘 있다가 왔습니다!!!! 넓고 편하게 쓸 수 있어 좋았어요","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
16,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 도착해서 예약했던 방이 미처 준비되지 않았는데 직원분께서 더 좋은 방으로 옮겨주셨습니다.
아쉬웠던 점
 · 숙소 주변 코로나 확진자 발생","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
17,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 광주공항과 인접해 있고 직원분들이 친절해서 좋았습니다","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
18,호텔 라마다 플라자 광주 호텔,"아쉬웠던 점
 · 조식","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
19,호텔 라마다 플라자 광주 호텔,"좋았던 점
 · 광주에서는 제일 좋은 호텔
주변에 맛집이 많아서 좋고
위치가 좋아 움직이기 쉬웠음","주변 장소
광주 평화의소녀상
0.8 km
광주학생독립운동회관
1.8 km
광주 월드컵 경기장
3 km
광주비엔날레
4.9 km
광주 국립 박물관
5.1 km
하남 산업 단지
5.7 km
광주 예술의 거리
6.2 km
국립아시아문화전당
6.5 km
무등산지산유원지
8.8 km
광주패밀리랜드
8.9 km
마트 & 식료품점
수퍼마켓 GS25 Convenience Store
0.2 km
인기 투어 & 액티비티
5.18 국립 묘지
12.3 km
무등산 도립 공원
12.6 km
소쇄원
15.1 km
화순하니움문화스포츠센터
15.6 km
나주 금성관
18 km
화순고인돌
19.4 km
나주역
19.5 km
가장 가까운 공항
광주공항
4.7 km
Muan International Airport
45.6 km
여수공항
77.7 km"
